job_card_date,invoice_line_text,material,supplier_name,review_text
06-06-2017,Car Battery Case,Plastic,Ashwini Auto Parts,Not impressed. The part started rusting after a few weeks of use.
06-06-2017,Brake Disc,Steel,Sree Ram Auto Services,No complaints. The part performs well and was easy to install.
06-06-2017,Rubber Seal,Rubber,Sree Krishna Motors,"Amazing performance, highly recommend! A must-buy for all car owners."
06-06-2017,Coolant Pipe,Plastic,Krishnamurthy Automotive,"Satisfactory, meets the needs. Could be better in terms of fitment."
06-06-2017,Fuel Tank,Aluminum,Nandini Automotive Services,"Worst purchase ever, broke after one week. Very disappointed."
06-06-2017,Exhaust Pipe,Steel,Vidhyarthi Auto Solutions,"Satisfactory, meets the needs. Could be better in terms of fitment."
06-06-2017,Radiator,Aluminum,Raghavendra Auto Parts,"Customer service was very helpful, and the product is good."
06-06-2017,Side Mirror Cover,Plastic,Venkateshwara Motors,"Very poor quality, do not recommend. Broke within a week of use."
06-06-2017,Brake Disc,Steel,Durga Motors,Good value for money. Would definitely buy again from this seller.
06-06-2017,Car Battery Case,Plastic,Sree Ram Auto Services,"Very poor quality, do not recommend. Broke within a week of use."
06-06-2017,Car Battery Case,Plastic,Sri Lakshmi Radiators,"Works as expected, but I thought it would last longer."
06-06-2017,Engine Cover,Aluminum,Ramesh Auto Traders,"Good quality, but a bit expensive compared to others."
06-06-2017,Wheel Rim,Steel,Shakti Automotive,"Customer service was very helpful, and the product is good."
06-06-2017,Dashboard Cover,Plastic,Prabha Auto Parts,The product did not meet my expectations. Poor quality and cheap materials.
06-06-2017,Coolant Pipe,Plastic,Shree Durga Auto Solutions,"Pretty good. It works well, but not as robust as other brands."
06-06-2017,Dashboard Cover,Plastic,Sri Lakshmi Radiators,Very happy with this purchase! It fits my car perfectly and works smoothly.
06-06-2017,Brake Disc,Steel,Jayam Vehicle Components,"Product works fine, good for the price. Would buy again."
06-06-2017,Side Mirror Cover,Plastic,Krishnamurthy Automotive,"Quality is okay, but it could be better. Not as durable as expected."
06-06-2017,Engine Cover,Aluminum,Prabha Auto Parts,The product did not meet my expectations. Poor quality and cheap materials.
06-06-2017,Engine Cover,Aluminum,Lakshmi Vehicle Components,A great product at an affordable price. Would recommend to others.
06-06-2017,Exhaust Pipe,Steel,Shubham Car Components,"Average product, but works fine for basic needs. Could be sturdier."
06-06-2017,Coolant Pipe,Plastic,Shree Durga Auto Solutions,"Very poor quality, do not recommend. Broke within a week of use."
06-06-2017,Rubber Seal,Rubber,Krishnamurthy Automotive,Absolutely perfect! Everything fits and functions as it should.
06-06-2017,Radiator,Aluminum,Sree Auto Enterprises,This part is very sturdy and has improved my car's performance significantly.
06-06-2017,Side Mirror Cover,Plastic,Rajesh Auto Suppliers,I regret buying this. It's not as advertised and doesn't work properly.
06-06-2017,Dashboard Cover,Plastic,Anand Auto Services,Good value for money. Would definitely buy again from this seller.
06-06-2017,Radiator,Aluminum,Shakti Automotive,"Works as expected, but I thought it would last longer."
06-06-2017,Exhaust Pipe,Steel,Sree Krishna Motors,"Not as expected, needs improvement. The quality could be better."
06-06-2017,Coolant Pipe,Plastic,Prabha Auto Parts,I regret buying this. It's not as advertised and doesn't work properly.
06-06-2017,Fuel Tank,Aluminum,Ganga Auto Works,I regret buying this. It's not as advertised and doesn't work properly.
06-06-2017,Car Battery Case,Plastic,Rajesh Auto Suppliers,"It's okay, not great. It did the job, but I expected more durability."
06-06-2017,Coolant Pipe,Plastic,Nandini Automotive Services,"It's okay, not great. It did the job, but I expected more durability."
06-06-2017,Fuel Tank,Aluminum,Raghavendra Auto Parts,I regret buying this. It's not as advertised and doesn't work properly.
06-06-2017,Car Battery Case,Plastic,Prakash Auto Components,"Installation was a bit tricky, but the product works fine now."
06-06-2017,Engine Cover,Aluminum,Techno Car Repairs,"Product fits well, but the finish could have been better. Overall, okay."
06-06-2017,Coolant Pipe,Plastic,Prabha Auto Parts,"Satisfactory, meets the needs. Could be better in terms of fitment."
06-06-2017,Radiator,Aluminum,Sree Auto Enterprises,"Very poor quality, do not recommend. Broke within a week of use."
06-06-2017,Wheel Rim,Steel,Nandini Automotive Services,"Installation was a bit tricky, but the product works fine now."
06-06-2017,Side Mirror Cover,Plastic,Prabha Auto Parts,"Worst purchase ever, broke after one week. Very disappointed."
06-06-2017,Car Battery Case,Plastic,Vidhyarthi Auto Solutions,A great product at an affordable price. Would recommend to others.
06-06-2017,Dashboard Cover,Plastic,Ramesh Auto Traders,"Pretty good. It works well, but not as robust as other brands."
06-06-2017,Brake Disc,Steel,Ganesh Car Services,Absolutely perfect! Everything fits and functions as it should.
06-06-2017,Brake Disc,Steel,Raghavendra Auto Parts,A great product at an affordable price. Would recommend to others.
06-06-2017,Brake Disc,Steel,Durga Motors,"Fast delivery, product is okay. However, customer service could be better."
07-06-2017,Brake Disc,Steel,Ganga Auto Works,"Product fits well, but the finish could have been better. Overall, okay."
07-06-2017,Radiator,Aluminum,Jayam Vehicle Components,"Received the item late, but it works fine. A little disappointed with the delay."
07-06-2017,Coolant Pipe,Plastic,Kaveri Engine Parts,"Customer service was very helpful, and the product is good."
07-06-2017,Brake Disc,Steel,Shree Durga Auto Solutions,This part fits perfectly and works like a charm. Totally recommend it!
07-06-2017,Wheel Rim,Steel,Vidhyarthi Auto Solutions,This part is very sturdy and has improved my car's performance significantly.
07-06-2017,Wheel Rim,Steel,Prabha Auto Parts,Very happy with this purchase! It fits my car perfectly and works smoothly.
07-06-2017,Wheel Rim,Steel,Techno Car Repairs,"Excellent product, very durable! Worth every penny."
07-06-2017,Side Mirror Cover,Plastic,Maruthi Auto Parts,"Worth the price, satisfied overall. Installation was simple and easy."
07-06-2017,Fuel Tank,Aluminum,Sree Auto Enterprises,"Product fits well, but the finish could have been better. Overall, okay."
07-06-2017,Brake Disc,Steel,Shakti Automotive,I regret buying this. It's not as advertised and doesn't work properly.
07-06-2017,Exhaust Pipe,Steel,Raghavendra Auto Parts,"Great service, product works perfectly. Highly satisfied with the purchase."
07-06-2017,Engine Cover,Aluminum,Sri Lakshmi Radiators,"Very poor quality, do not recommend. Broke within a week of use."
07-06-2017,Side Mirror Cover,Plastic,Anand Auto Services,"Worth the price, satisfied overall. Installation was simple and easy."
07-06-2017,Dashboard Cover,Plastic,Shubham Car Components,"Product works fine, good for the price. Would buy again."
07-06-2017,Dashboard Cover,Plastic,Krishnamurthy Automotive,"Amazing performance, highly recommend! A must-buy for all car owners."
07-06-2017,Fuel Tank,Aluminum,Rajesh Auto Suppliers,I regret buying this. It's not as advertised and doesn't work properly.
07-06-2017,Brake Disc,Steel,Vishnu Auto Engineers,The product did not meet my expectations. Poor quality and cheap materials.
07-06-2017,Dashboard Cover,Plastic,Shakti Automotive,"Pretty good. It works well, but not as robust as other brands."
07-06-2017,Rubber Seal,Rubber,Venkateshwara Motors,"Great service, product works perfectly. Highly satisfied with the purchase."
07-06-2017,Wheel Rim,Steel,Krishnamurthy Automotive,"Works as expected, but I thought it would last longer."
07-06-2017,Coolant Pipe,Plastic,Sree Ram Auto Services,"Satisfactory, meets the needs. Could be better in terms of fitment."
07-06-2017,Coolant Pipe,Plastic,Prabha Auto Parts,"Pretty good. It works well, but not as robust as other brands."
07-06-2017,Rubber Seal,Rubber,Shakti Automotive,"Pretty good. It works well, but not as robust as other brands."
07-06-2017,Exhaust Pipe,Steel,Raghavendra Auto Parts,"Amazing performance, highly recommend! A must-buy for all car owners."
07-06-2017,Fuel Tank,Aluminum,Krishnamurthy Automotive,This part fits perfectly and works like a charm. Totally recommend it!
07-06-2017,Coolant Pipe,Plastic,Ganesh Car Services,"Average product, but works fine for basic needs. Could be sturdier."
07-06-2017,Rubber Seal,Rubber,Kaveri Engine Parts,"Average product, but works fine for basic needs. Could be sturdier."
07-06-2017,Car Battery Case,Plastic,Jayam Vehicle Components,"Product works fine, good for the price. Would buy again."
08-06-2017,Dashboard Cover,Plastic,Prabha Auto Parts,Absolutely perfect! Everything fits and functions as it should.
08-06-2017,Side Mirror Cover,Plastic,Shubham Car Components,"Fast delivery, product is okay. However, customer service could be better."
08-06-2017,Coolant Pipe,Plastic,Prakash Auto Components,A great product at an affordable price. Would recommend to others.
08-06-2017,Dashboard Cover,Plastic,Ganesh Car Services,"Received the item late, but it works fine. A little disappointed with the delay."
08-06-2017,Radiator,Aluminum,Sree Auto Enterprises,"Worth the price, satisfied overall. Installation was simple and easy."
08-06-2017,Dashboard Cover,Plastic,Shakti Automotive,"Product works fine, good for the price. Would buy again."
08-06-2017,Fuel Tank,Aluminum,Nandini Automotive Services,I regret buying this. It's not as advertised and doesn't work properly.
08-06-2017,Car Battery Case,Plastic,Rajesh Auto Suppliers,Very happy with this purchase! It fits my car perfectly and works smoothly.
08-06-2017,Wheel Rim,Steel,Raghavendra Auto Parts,"Average product, but works fine for basic needs. Could be sturdier."
08-06-2017,Exhaust Pipe,Steel,Vidhyarthi Auto Solutions,"Product works fine, good for the price. Would buy again."
08-06-2017,Brake Disc,Steel,Sree Krishna Motors,"Not bad, but the price could be reduced a little. It's functional, though."
08-06-2017,Rubber Seal,Rubber,Shree Durga Auto Solutions,Expected better quality for the price. Not satisfied with the product.
08-06-2017,Dashboard Cover,Plastic,Sree Auto Enterprises,"Fast delivery, product is okay. However, customer service could be better."
08-06-2017,Dashboard Cover,Plastic,Venkateshwara Motors,Very happy with this purchase! It fits my car perfectly and works smoothly.
09-06-2017,Brake Disc,Steel,Kaveri Engine Parts,"Average product, but works fine for basic needs. Could be sturdier."
09-06-2017,Wheel Rim,Steel,Shakti Automotive,"Product works fine, good for the price. Would buy again."
09-06-2017,Rubber Seal,Rubber,Ramesh Auto Traders,"Product works fine, good for the price. Would buy again."
09-06-2017,Fuel Tank,Aluminum,Nandini Automotive Services,Absolutely perfect! Everything fits and functions as it should.
09-06-2017,Exhaust Pipe,Steel,Techno Car Repairs,"Not bad, but the price could be reduced a little. It's functional, though."
09-06-2017,Dashboard Cover,Plastic,Ravi Auto Engineers,Absolutely perfect! Everything fits and functions as it should.
09-06-2017,Dashboard Cover,Plastic,Shubham Car Components,This part fits perfectly and works like a charm. Totally recommend it!
09-06-2017,Wheel Rim,Steel,Ganesh Car Services,"Pretty good. It works well, but not as robust as other brands."
09-06-2017,Engine Cover,Aluminum,Maruthi Auto Parts,"Satisfactory, meets the needs. Could be better in terms of fitment."
09-06-2017,Rubber Seal,Rubber,Ganesh Car Services,Very happy with this purchase! It fits my car perfectly and works smoothly.
09-06-2017,Car Battery Case,Plastic,Maruthi Auto Parts,"Product works fine, good for the price. Would buy again."
09-06-2017,Car Battery Case,Plastic,Shakti Automotive,"Worst purchase ever, broke after one week. Very disappointed."
09-06-2017,Engine Cover,Aluminum,Ravi Auto Engineers,"Excellent product, very durable! Worth every penny."
09-06-2017,Dashboard Cover,Plastic,Shakti Automotive,"Works as expected, but I thought it would last longer."
09-06-2017,Brake Disc,Steel,Saraswathi Auto Works,"Installation was a bit tricky, but the product works fine now."
09-06-2017,Rubber Seal,Rubber,Jayam Vehicle Components,No complaints. The part performs well and was easy to install.
09-06-2017,Rubber Seal,Rubber,Sree Auto Enterprises,"Not bad, but the price could be reduced a little. It's functional, though."
09-06-2017,Engine Cover,Aluminum,Techno Car Repairs,"Quality is okay, but it could be better. Not as durable as expected."
09-06-2017,Brake Disc,Steel,Shubham Car Components,"Amazing performance, highly recommend! A must-buy for all car owners."
09-06-2017,Dashboard Cover,Plastic,Lakshmi Vehicle Components,"Excellent product, very durable! Worth every penny."
09-06-2017,Fuel Tank,Aluminum,Rajesh Auto Suppliers,"Great service, product works perfectly. Highly satisfied with the purchase."
09-06-2017,Coolant Pipe,Plastic,Sree Krishna Motors,"Excellent product, very durable! Worth every penny."
10-06-2017,Coolant Pipe,Plastic,Sree Krishna Motors,"Great product, but it took longer to arrive than expected."
10-06-2017,Dashboard Cover,Plastic,Ganesh Car Services,This part fits perfectly and works like a charm. Totally recommend it!
10-06-2017,Rubber Seal,Rubber,Kaveri Engine Parts,"Fast delivery, product is okay. However, customer service could be better."
10-06-2017,Fuel Tank,Aluminum,Anand Auto Services,This part is very sturdy and has improved my car's performance significantly.
